batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b802253,doc,morphine,0.007750183,-5.76E-06,0.996523872,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b802253,doc,hydromorphone,0.007678291,-4.38E-05,0.980516161,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b802253,doc,oxymorphone,0.007975051,5.15E-06,0.983882757,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b802253,doc,codeine,0.008192145,-5.02E-06,0.9806016,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b802253,doc,hydrocodone,0.006564274,4.56E-05,0.99124757,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b802253,doc,oxycodone,0.009023841,1.26E-05,0.983856867,TRUE,Xavier,2017-01-06 21:40,2017-01-07 13:43,2017-01-07 14:09
b252474,sneezy,morphine,0.007570581,-7.96E-05,0.985602323,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b252474,sneezy,hydromorphone,0.006630882,4.00E-05,0.992471693,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b252474,sneezy,oxymorphone,0.007130844,-2.48E-05,0.996303908,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b252474,sneezy,codeine,0.006955475,-3.95E-05,0.992851318,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b252474,sneezy,hydrocodone,0.007429783,-2.85E-06,0.989217693,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b252474,sneezy,oxycodone,0.007386864,-5.00E-05,0.991298411,TRUE,Xavier,2017-01-06 23:38,2017-01-07 11:15,2017-01-07 11:48
b856639,grumpy,morphine,0.006646796,5.63E-06,0.988318475,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b856639,grumpy,hydromorphone,0.007416387,1.74E-05,0.994159147,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b856639,grumpy,oxymorphone,0.007014455,6.51E-07,0.987353279,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b856639,grumpy,codeine,0.006086943,1.04E-05,0.985014995,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b856639,grumpy,hydrocodone,0.007337637,-3.88E-05,0.991772941,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b856639,grumpy,oxycodone,0.006913556,-2.77E-05,0.994289237,TRUE,Brad,2017-01-06 22:32,2017-01-07 09:22,2017-01-07 10:05
b678409,bashful,morphine,0.007361709,5.99E-06,0.995156027,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b678409,bashful,hydromorphone,0.007383138,2.19E-05,0.998082827,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b678409,bashful,oxymorphone,0.007070608,-4.70E-05,0.990721436,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b678409,bashful,codeine,0.007195919,-4.39E-05,0.989065676,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b678409,bashful,hydrocodone,0.006743206,3.00E-05,0.991066331,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b678409,bashful,oxycodone,0.007043721,-4.83E-05,0.986809823,TRUE,Zachary,2017-01-07 01:30,2017-01-07 09:08,2017-01-07 09:35
b829912,sneezy,morphine,0.007742682,-1.38E-05,0.988871016,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b829912,sneezy,hydromorphone,0.006432349,-2.06E-05,0.993250091,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b829912,sneezy,oxymorphone,0.00739539,-2.92E-05,0.997473836,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b829912,sneezy,codeine,0.006943973,8.64E-06,0.993694916,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b829912,sneezy,hydrocodone,0.007250931,-3.79E-06,0.996183193,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b829912,sneezy,oxycodone,0.006861189,-4.95E-05,0.988987539,TRUE,Xavier,2017-01-06 22:19,2017-01-07 12:09,2017-01-07 12:29
b567436,doc,morphine,0.008397599,0,1,TRUE,Yolanda,2017-01-06 23:05,2017-01-07 09:54,2017-01-07 10:15
b567436,doc,hydromorphone,0.007126257,-4.92E-05,0.991365521,TRUE,Yolanda,2017-01-06 23:05,2017-01-07 09:54,2017-01-07 10:15
b567436,doc,oxymorphone,0.008124974,6.68E-06,0.981229757,TRUE,Yolanda,2017-01-06 23:05,2017-01-07 09:54,2017-01-07 10:15
b567436,doc,codeine,0.007865828,-2.92E-05,0.982126054,TRUE,Yolanda,2017-01-06 23:05,2017-01-07 09:54,2017-01-07 10:15
