batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b151300,happy,morphine,0.006740739,-2.94832E-05,0.985185235,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b151300,happy,hydromorphone,0.007137078,2.83312E-05,0.989934895,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b151300,happy,oxymorphone,0.006649485,3.10399E-05,0.993077191,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b151300,happy,codeine,0.006657273,1.54677E-05,0.995109184,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b151300,happy,hydrocodone,0.0065735,-2.30173E-05,0.988601083,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b151300,happy,oxycodone,0.006883274,-5.90368E-06,0.995879949,TRUE,Brad,2017-09-09 01:07:40,2017-09-09 10:13:52,2017-09-09 10:39:32
b387175,happy,morphine,0.007374902,-2.26359E-05,0.988970987,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b387175,happy,hydromorphone,0.007087317,-1.25582E-05,0.987961723,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b387175,happy,oxymorphone,0.006831138,4.84885E-06,0.986554637,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b387175,happy,codeine,0.00703764,-3.52204E-05,0.983882678,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b387175,happy,hydrocodone,0.006544013,-4.32479E-06,0.991991363,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b387175,happy,oxycodone,0.007478104,-6.32384E-05,0.98837281,TRUE,Alice,2017-09-08 20:18:00,2017-09-09 09:19:29,2017-09-09 09:46:26
b223303,grumpy,morphine,0.006602739,2.15567E-06,0.991691877,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b223303,grumpy,hydromorphone,0.006593439,-2.59655E-05,0.983849539,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b223303,grumpy,oxymorphone,0.006380604,1.9163E-05,0.992764964,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b223303,grumpy,codeine,0.007349828,3.79676E-05,0.990669391,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b223303,grumpy,hydrocodone,0.006729791,-1.71923E-05,0.989249299,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b223303,grumpy,oxycodone,0.006869244,6.19334E-05,0.984591287,TRUE,Frank,2017-09-08 21:19:51,2017-09-09 11:07:45,2017-09-09 11:49:42
b850696,sneezy,morphine,0.00734138,2.08008E-05,0.99736406,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b850696,sneezy,hydromorphone,0.007176251,4.93438E-05,0.991065935,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b850696,sneezy,oxymorphone,0.006879409,6.13836E-05,0.985885752,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b850696,sneezy,codeine,0.007650201,4.41434E-05,0.990182034,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b850696,sneezy,hydrocodone,0.007505826,2.20366E-05,0.982164059,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b850696,sneezy,oxycodone,0.007532692,-3.94899E-05,0.98600437,TRUE,Brad,2017-09-08 22:59:50,2017-09-09 12:39:37,2017-09-09 13:18:38
b540084,dopey,morphine,0.007259823,3.09164E-05,0.997440308,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b540084,dopey,hydromorphone,0.007504349,-4.42101E-05,0.98883015,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b540084,dopey,oxymorphone,0.006817063,1.78511E-05,0.997628332,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b540084,dopey,codeine,0.006766776,1.10122E-05,0.992437501,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b540084,dopey,hydrocodone,0.006297683,1.46585E-05,0.98568855,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b540084,dopey,oxycodone,0.007386589,3.76836E-05,0.981112515,TRUE,Frank,2017-09-08 20:11:14,2017-09-09 10:13:08,2017-09-09 10:36:42
b468276,doc,morphine,0.006919917,-2.26361E-05,0.988216701,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
b468276,doc,hydromorphone,0.007712374,1.14216E-05,0.990077804,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
b468276,doc,oxymorphone,0.007158608,-5.88279E-05,0.986133804,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
b468276,doc,codeine,0.008049139,2.16466E-06,0.99103301,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
b468276,doc,hydrocodone,0.008071596,8.12936E-05,0.982385139,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
b468276,doc,oxycodone,0.007403803,3.2869E-05,0.989582059,TRUE,Frank,2017-09-09 01:36:28,2017-09-09 13:56:55,2017-09-09 14:27:07
