batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b727207,happy,morphine,0.006949805,-1.57093E-05,0.989115004,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b727207,happy,hydromorphone,0.007346414,-6.03394E-06,0.994621023,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b727207,happy,oxymorphone,0.007399876,-2.58102E-05,0.986426607,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b727207,happy,codeine,0.007144213,3.56716E-05,0.981453426,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b727207,happy,hydrocodone,0.006929578,-2.23265E-05,0.995861847,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b727207,happy,oxycodone,0.007177337,2.14036E-05,0.980315273,TRUE,Elizabeth,2017-08-09 21:55:11,2017-08-10 09:36:40,2017-08-10 10:18:44
b505218,happy,morphine,0.007327814,5.50743E-06,0.989496365,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b505218,happy,hydromorphone,0.006339047,-4.95821E-05,0.982072608,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b505218,happy,oxymorphone,0.006858661,4.86476E-06,0.991414329,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b505218,happy,codeine,0.007448509,-6.81047E-05,0.982999717,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b505218,happy,hydrocodone,0.007171302,-2.34443E-05,0.989557789,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b505218,happy,oxycodone,0.006874407,-2.24659E-05,0.991387643,TRUE,Brad,2017-08-09 21:20:04,2017-08-10 13:22:58,2017-08-10 13:48:05
b220405,happy,morphine,0.007330167,4.77134E-06,0.997348104,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b220405,happy,hydromorphone,0.007032711,1.40831E-05,0.989491145,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b220405,happy,oxymorphone,0.006618499,-4.03461E-05,0.994412836,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b220405,happy,codeine,0.007172452,1.18525E-05,0.994216468,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b220405,happy,hydrocodone,0.006793379,-3.90633E-06,0.991237631,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b220405,happy,oxycodone,0.006237142,1.59237E-05,0.989692986,TRUE,Brad,2017-08-09 22:10:18,2017-08-10 09:57:28,2017-08-10 10:34:11
b213122,grumpy,morphine,0.007169112,2.68363E-05,0.996770032,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b213122,grumpy,hydromorphone,0.007571489,-9.83785E-06,0.997175182,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b213122,grumpy,oxymorphone,0.006884402,2.16086E-05,0.99379855,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b213122,grumpy,codeine,0.007357155,-3.03855E-06,0.987044584,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b213122,grumpy,hydrocodone,0.007351953,2.55897E-05,0.991773333,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b213122,grumpy,oxycodone,0.007198142,3.68417E-05,0.986161529,TRUE,Charles,2017-08-09 21:50:27,2017-08-10 12:47:41,2017-08-10 13:18:53
b574574,doc,morphine,0.008679062,-1.40894E-05,0.989777347,TRUE,Brad,2017-08-10 00:36:02,2017-08-10 10:48:42,2017-08-10 11:03:45
b574574,doc,hydromorphone,0.008582685,-1.80319E-05,0.987498103,TRUE,Brad,2017-08-10 00:36:02,2017-08-10 10:48:42,2017-08-10 11:03:45
b574574,doc,oxymorphone,0.008101263,-3.87279E-05,0.989382115,TRUE,Brad,2017-08-10 00:36:02,2017-08-10 10:48:42,2017-08-10 11:03:45
b574574,doc,codeine,0.008060517,1.60699E-05,0.987568003,TRUE,Brad,2017-08-10 00:36:02,2017-08-10 10:48:42,2017-08-10 11:03:45
