batchName,instrumentName,compoundName,calibrationSlope,calibrationIntercept,calibrationR2,batchPassed,reviewerName,batchCollectedTimestamp,reviewStartTimestamp,reviewCompleteTimestamp
b607094,doc,morphine,0.007872574,-3.10495E-05,0.989476271,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b607094,doc,hydromorphone,0.008839129,-2.2263E-05,0.993010098,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b607094,doc,oxymorphone,0.008572736,-1.18251E-05,0.993920394,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b607094,doc,codeine,0.00800021,4.8087E-05,0.980970221,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b607094,doc,hydrocodone,0.008512993,-6.79307E-05,0.98892539,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b607094,doc,oxycodone,0.007140641,-3.49245E-05,0.989622103,TRUE,Charles,2017-07-10 01:48:17,2017-07-10 09:43:01,2017-07-10 10:08:52
b754854,doc,morphine,0.007538819,-1.44032E-05,0.992657906,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b754854,doc,hydromorphone,0.007764396,4.47156E-05,0.993755386,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b754854,doc,oxymorphone,0.007496636,4.00023E-05,0.990303109,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b754854,doc,codeine,0.007348463,5.91978E-05,0.987425252,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b754854,doc,hydrocodone,0.007139463,-3.12448E-06,0.98411157,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b754854,doc,oxycodone,0.00754247,-5.71594E-05,0.990299777,TRUE,Dave,2017-07-09 22:18:27,2017-07-10 09:26:23,2017-07-10 09:44:08
b194041,dopey,morphine,0.007406734,-3.92145E-05,0.99182732,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b194041,dopey,hydromorphone,0.007016787,-2.11332E-05,0.990091915,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b194041,dopey,oxymorphone,0.007791528,-2.85794E-05,0.989869763,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b194041,dopey,codeine,0.006655635,-2.11911E-06,0.98794729,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b194041,dopey,hydrocodone,0.006855512,1.80771E-05,0.990983926,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b194041,dopey,oxycodone,0.00742033,6.91871E-05,0.986219615,TRUE,Dave,2017-07-09 22:00:45,2017-07-10 13:41:11,2017-07-10 14:08:48
b408250,dopey,morphine,0.007021052,2.49696E-06,0.984090644,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b408250,dopey,hydromorphone,0.007360834,-6.16066E-05,0.98789494,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b408250,dopey,oxymorphone,0.007074335,-2.8714E-05,0.987249091,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b408250,dopey,codeine,0.006907719,-1.86911E-05,0.990018345,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b408250,dopey,hydrocodone,0.006671514,-2.78415E-05,0.98984301,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b408250,dopey,oxycodone,0.006928634,3.48768E-05,0.987185267,TRUE,Charles,2017-07-10 00:39:29,2017-07-10 11:37:06,2017-07-10 12:17:25
b247201,sneezy,morphine,0.00707562,-5.02896E-05,0.992508171,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b247201,sneezy,hydromorphone,0.007073453,4.24147E-06,0.992986336,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b247201,sneezy,oxymorphone,0.007264408,-1.43717E-05,0.989945872,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b247201,sneezy,codeine,0.00655005,-3.27694E-05,0.990782171,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b247201,sneezy,hydrocodone,0.006718313,5.66088E-05,0.986955552,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b247201,sneezy,oxycodone,0.007107101,7.76937E-06,0.995805397,TRUE,Brad,2017-07-09 23:37:00,2017-07-10 13:50:43,2017-07-10 14:25:47
b244716,sneezy,morphine,0.006911284,-7.36563E-07,0.993418786,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b244716,sneezy,hydromorphone,0.005991205,3.93643E-05,0.993738286,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b244716,sneezy,oxymorphone,0.006738751,-5.93757E-05,0.987743951,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b244716,sneezy,codeine,0.007311007,-6.44105E-06,0.990543835,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b244716,sneezy,hydrocodone,0.006811854,1.60444E-05,0.986509052,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b244716,sneezy,oxycodone,0.007419895,9.00154E-06,0.984590128,TRUE,Charles,2017-07-09 20:49:54,2017-07-10 12:04:46,2017-07-10 12:35:31
b489465,dopey,morphine,0.007597144,-3.56251E-05,0.99021669,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b489465,dopey,hydromorphone,0.007135279,-1.07738E-05,0.991748405,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b489465,dopey,oxymorphone,0.007104957,2.79841E-05,0.992406829,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b489465,dopey,codeine,0.007468624,6.26883E-06,0.986361768,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b489465,dopey,hydrocodone,0.006742127,1.83863E-05,0.995250534,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b489465,dopey,oxycodone,0.006363714,-2.61939E-05,0.986676278,TRUE,Dave,2017-07-10 01:37:22,2017-07-10 13:34:02,2017-07-10 14:18:23
b607163,sneezy,morphine,0.007136007,2.83913E-05,0.992931735,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b607163,sneezy,hydromorphone,0.006973927,8.13685E-06,0.996693523,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b607163,sneezy,oxymorphone,0.0071442,5.25863E-06,0.996346273,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b607163,sneezy,codeine,0.007127436,-2.28585E-05,0.987409011,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b607163,sneezy,hydrocodone,0.007473081,5.18275E-05,0.988633399,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b607163,sneezy,oxycodone,0.00716076,-2.92439E-05,0.990598477,TRUE,Alice,2017-07-09 22:12:39,2017-07-10 09:08:55,2017-07-10 09:26:57
b379752,doc,morphine,0.007680831,-2.84833E-05,0.994698507,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b379752,doc,hydromorphone,0.008277527,-3.19921E-05,0.981062853,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b379752,doc,oxymorphone,0.007816231,4.30962E-05,0.984472263,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b379752,doc,codeine,0.007026753,3.28913E-05,0.987599286,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b379752,doc,hydrocodone,0.007955436,3.23356E-05,0.980627063,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b379752,doc,oxycodone,0.007917493,5.92824E-05,0.983274275,TRUE,Frank,2017-07-10 01:50:28,2017-07-10 09:44:06,2017-07-10 10:09:13
b667223,sneezy,morphine,0.007060152,4.36179E-05,0.991661405,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b667223,sneezy,hydromorphone,0.006464941,-2.48296E-05,0.988430273,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b667223,sneezy,oxymorphone,0.006113978,9.62547E-06,0.980041946,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b667223,sneezy,codeine,0.006784893,-1.02443E-05,0.99137112,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b667223,sneezy,hydrocodone,0.007185967,5.44823E-06,0.996457322,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b667223,sneezy,oxycodone,0.006793555,7.97654E-05,0.98289709,TRUE,Charles,2017-07-09 21:29:08,2017-07-10 09:33:31,2017-07-10 10:15:52
b609037,bashful,morphine,0.006464965,-1.02302E-05,0.984462316,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b609037,bashful,hydromorphone,0.006840498,-5.94032E-05,0.983275571,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b609037,bashful,oxymorphone,0.007107474,2.33981E-05,0.987630699,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b609037,bashful,codeine,0.006910371,1.19799E-05,0.98476397,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b609037,bashful,hydrocodone,0.006942977,3.9528E-05,0.991062243,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b609037,bashful,oxycodone,0.007111797,-8.78764E-06,0.994752234,TRUE,Frank,2017-07-09 23:51:46,2017-07-10 12:49:07,2017-07-10 13:30:41
b268763,dopey,morphine,0.006619837,2.28736E-05,0.994894639,TRUE,Elizabeth,2017-07-09 22:05:30,2017-07-10 11:46:05,2017-07-10 12:19:16
b268763,dopey,hydromorphone,0.007142801,-1.00174E-05,0.98453657,TRUE,Elizabeth,2017-07-09 22:05:30,2017-07-10 11:46:05,2017-07-10 12:19:16
b268763,dopey,oxymorphone,0.006756211,4.2768E-05,0.992745612,TRUE,Elizabeth,2017-07-09 22:05:30,2017-07-10 11:46:05,2017-07-10 12:19:16
b268763,dopey,codeine,0.007149157,-8.20135E-06,0.982606086,TRUE,Elizabeth,2017-07-09 22:05:30,2017-07-10 11:46:05,2017-07-10 12:19:16
